k,covered,hallucinations,recall,precision,F1,F0_5,F2
29,28,1,0.3684210526315789,0.9655172413793104,0.5333333333333333,0.7291666666666667,0.4204204204204204
30,29,1,0.3815789473684211,0.9666666666666667,0.5471698113207547,0.7397959183673469,0.43413173652694614
31,30,1,0.39473684210526316,0.967741935483871,0.5607476635514018,0.75,0.4477611940298508
32,31,1,0.40789473684210525,0.96875,0.5740740740740741,0.7598039215686274,0.4613095238095238
33,32,1,0.42105263157894735,0.9696969696969697,0.5871559633027523,0.7692307692307692,0.47477744807121663
34,33,1,0.4342105263157895,0.9705882352941176,0.6000000000000001,0.7783018867924528,0.4881656804733727
35,33,2,0.4342105263157895,0.9428571428571428,0.5945945945945946,0.763888888888889,0.4867256637168142
36,34,2,0.4473684210526316,0.9444444444444444,0.6071428571428572,0.7727272727272728,0.5
37,35,2,0.4605263157894737,0.9459459459459459,0.6194690265486725,0.78125,0.5131964809384164
38,36,2,0.47368421052631576,0.9473684210526315,0.631578947368421,0.7894736842105263,0.5263157894736843
39,37,2,0.4868421052631579,0.9487179487179487,0.6434782608695652,0.7974137931034483,0.5393586005830905
40,38,2,0.5,0.95,0.6551724137931034,0.8050847457627118,0.5523255813953488
41,39,2,0.5131578947368421,0.9512195121951219,0.6666666666666667,0.8125,0.5652173913043478
42,40,2,0.5263157894736842,0.9523809523809523,0.6779661016949152,0.819672131147541,0.5780346820809249
43,41,2,0.5394736842105263,0.9534883720930233,0.6890756302521007,0.8266129032258065,0.590778097982709
44,41,3,0.5394736842105263,0.9318181818181818,0.6833333333333332,0.8134920634920635,0.589080459770115
45,42,3,0.5526315789473685,0.9333333333333333,0.694214876033058,0.8203125000000001,0.6017191977077365
46,43,3,0.5657894736842105,0.9347826086956522,0.7049180327868853,0.8269230769230769,0.6142857142857143
47,44,3,0.5789473684210527,0.9361702127659575,0.7154471544715447,0.8333333333333334,0.6267806267806267
48,44,4,0.5789473684210527,0.9166666666666666,0.7096774193548387,0.8208955223880597,0.625
49,45,4,0.5921052631578947,0.9183673469387755,0.72,0.8272058823529412,0.6373937677053824
50,46,4,0.6052631578947368,0.92,0.7301587301587301,0.8333333333333335,0.6497175141242939
51,46,5,0.6052631578947368,0.9019607843137255,0.7244094488188977,0.8214285714285714,0.647887323943662
52,47,5,0.618421052631579,0.9038461538461539,0.734375,0.8274647887323944,0.6601123595505618
53,47,6,0.618421052631579,0.8867924528301887,0.7286821705426356,0.8159722222222223,0.658263305322129
54,47,7,0.618421052631579,0.8703703703703703,0.723076923076923,0.8047945205479452,0.6564245810055865
55,47,8,0.618421052631579,0.8545454545454545,0.7175572519083969,0.7939189189189189,0.6545961002785516
56,48,8,0.631578947368421,0.8571428571428571,0.7272727272727273,0.7999999999999999,0.6666666666666667
57,48,9,0.631578947368421,0.8421052631578947,0.7218045112781954,0.7894736842105263,0.6648199445983379
58,49,9,0.6447368421052632,0.8448275862068966,0.7313432835820897,0.7954545454545455,0.6767955801104973
59,49,10,0.6447368421052632,0.8305084745762712,0.7259259259259259,0.7852564102564104,0.6749311294765841
60,49,11,0.6447368421052632,0.8166666666666667,0.7205882352941178,0.7753164556962024,0.673076923076923
61,50,11,0.6578947368421053,0.819672131147541,0.7299270072992702,0.7812500000000001,0.6849315068493153
62,51,11,0.6710526315789473,0.8225806451612904,0.7391304347826086,0.787037037037037,0.6967213114754098
63,51,12,0.6710526315789473,0.8095238095238095,0.7338129496402879,0.7774390243902439,0.6948228882833787
64,51,13,0.6710526315789473,0.796875,0.7285714285714285,0.7680722891566264,0.6929347826086956
65,51,14,0.6710526315789473,0.7846153846153846,0.7234042553191491,0.7589285714285714,0.6910569105691056
66,51,15,0.6710526315789473,0.7727272727272727,0.7183098591549295,0.7499999999999999,0.689189189189189
67,51,16,0.6710526315789473,0.7611940298507462,0.7132867132867132,0.7412790697674418,0.6873315363881402
68,51,17,0.6710526315789473,0.75,0.7083333333333334,0.7327586206896552,0.685483870967742
69,51,18,0.6710526315789473,0.7391304347826086,0.7034482758620689,0.7244318181818182,0.6836461126005362
70,51,19,0.6710526315789473,0.7285714285714285,0.6986301369863013,0.7162921348314607,0.6818181818181819
71,51,20,0.6710526315789473,0.7183098591549296,0.6938775510204082,0.7083333333333334,0.6799999999999999
72,51,21,0.6710526315789473,0.7083333333333334,0.6891891891891891,0.7005494505494505,0.6781914893617021
73,51,22,0.6710526315789473,0.6986301369863014,0.6845637583892618,0.6929347826086957,0.6763925729442971
74,51,23,0.6710526315789473,0.6891891891891891,0.68,0.6854838709677419,0.6746031746031745
75,51,24,0.6710526315789473,0.68,0.6754966887417219,0.6781914893617021,0.6728232189973615
76,51,25,0.6710526315789473,0.6710526315789473,0.6710526315789473,0.6710526315789473,0.6710526315789473
77,52,25,0.6842105263157895,0.6753246753246753,0.6797385620915033,0.6770833333333333,0.6824146981627296
78,52,26,0.6842105263157895,0.6666666666666666,0.6753246753246753,0.6701030927835052,0.680628272251309
79,53,26,0.6973684210526315,0.6708860759493671,0.6838709677419355,0.6760204081632653,0.6919060052219321
80,53,27,0.6973684210526315,0.6625,0.6794871794871794,0.6691919191919192,0.6901041666666667
81,53,28,0.6973684210526315,0.654320987654321,0.6751592356687897,0.6625000000000001,0.6883116883116883
82,54,28,0.7105263157894737,0.6585365853658537,0.6835443037974684,0.6683168316831684,0.699481865284974
83,55,28,0.7236842105263158,0.6626506024096386,0.6918238993710693,0.6740196078431373,0.710594315245478
84,56,28,0.7368421052631579,0.6666666666666666,0.7,0.6796116504854368,0.7216494845360824
85,56,29,0.7368421052631579,0.6588235294117647,0.6956521739130435,0.673076923076923,0.7197943444730076
86,56,30,0.7368421052631579,0.6511627906976745,0.6913580246913581,0.6666666666666667,0.717948717948718
87,56,31,0.7368421052631579,0.6436781609195402,0.6871165644171778,0.660377358490566,0.7161125319693094
88,57,31,0.75,0.6477272727272727,0.6951219512195121,0.6658878504672897,0.7270408163265305
89,57,32,0.75,0.6404494382022472,0.6909090909090909,0.6597222222222223,0.7251908396946566
90,57,33,0.75,0.6333333333333333,0.6867469879518072,0.6536697247706422,0.7233502538071066
91,57,34,0.75,0.6263736263736264,0.6826347305389222,0.6477272727272727,0.7215189873417722
92,57,35,0.75,0.6195652173913043,0.6785714285714286,0.6418918918918919,0.7196969696969696
93,58,35,0.7631578947368421,0.6236559139784946,0.6863905325443788,0.6473214285714285,0.7304785894206549
94,59,35,0.7763157894736842,0.6276595744680851,0.6941176470588235,0.6526548672566371,0.7412060301507538
95,60,35,0.7894736842105263,0.631578947368421,0.7017543859649122,0.6578947368421053,0.7518796992481204
96,60,36,0.7894736842105263,0.625,0.6976744186046512,0.6521739130434783,0.7499999999999999
97,60,37,0.7894736842105263,0.6185567010309279,0.6936416184971099,0.6465517241379312,0.7481296758104738
98,60,38,0.7894736842105263,0.6122448979591837,0.6896551724137931,0.641025641025641,0.7462686567164178
99,60,39,0.7894736842105263,0.6060606060606061,0.6857142857142856,0.635593220338983,0.7444168734491315
100,60,40,0.7894736842105263,0.6,0.6818181818181819,0.6302521008403361,0.7425742574257426
101,60,41,0.7894736842105263,0.594059405940594,0.6779661016949152,0.625,0.7407407407407408
102,60,42,0.7894736842105263,0.5882352941176471,0.6741573033707866,0.6198347107438017,0.7389162561576356
103,60,43,0.7894736842105263,0.5825242718446602,0.6703910614525139,0.6147540983606558,0.737100737100737
104,60,44,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.6097560975609756,0.7352941176470588
105,60,45,0.7894736842105263,0.5714285714285714,0.6629834254143646,0.6048387096774193,0.7334963325183372
106,60,46,0.7894736842105263,0.5660377358490566,0.6593406593406593,0.6,0.7317073170731708
107,60,47,0.7894736842105263,0.5607476635514018,0.6557377049180327,0.5952380952380952,0.7299270072992702
108,60,48,0.7894736842105263,0.5555555555555556,0.6521739130434783,0.5905511811023623,0.7281553398058253
109,61,48,0.8026315789473685,0.5596330275229358,0.6594594594594594,0.595703125,0.738498789346247
110,62,48,0.8157894736842105,0.5636363636363636,0.6666666666666666,0.6007751937984496,0.7487922705314008
111,62,49,0.8157894736842105,0.5585585585585585,0.6631016042780749,0.5961538461538461,0.7469879518072289
112,62,50,0.8157894736842105,0.5535714285714286,0.6595744680851064,0.5916030534351145,0.7451923076923077
113,62,51,0.8157894736842105,0.5486725663716814,0.656084656084656,0.5871212121212122,0.7434052757793764
114,63,51,0.8289473684210527,0.5526315789473685,0.6631578947368421,0.5921052631578948,0.7535885167464116
115,63,52,0.8289473684210527,0.5478260869565217,0.6596858638743456,0.5876865671641791,0.7517899761336516
116,63,53,0.8289473684210527,0.5431034482758621,0.65625,0.5833333333333333,0.75
117,63,54,0.8289473684210527,0.5384615384615384,0.6528497409326425,0.5790441176470589,0.7482185273159145
118,63,55,0.8289473684210527,0.5338983050847458,0.6494845360824743,0.5748175182481753,0.7464454976303317
119,63,56,0.8289473684210527,0.5294117647058824,0.6461538461538462,0.5706521739130435,0.7446808510638298
120,63,57,0.8289473684210527,0.525,0.6428571428571429,0.5665467625899281,0.7429245283018868
121,63,58,0.8289473684210527,0.5206611570247934,0.6395939086294417,0.5625000000000001,0.7411764705882354
122,63,59,0.8289473684210527,0.5163934426229508,0.6363636363636364,0.5585106382978724,0.7394366197183099
123,63,60,0.8289473684210527,0.5121951219512195,0.6331658291457286,0.5545774647887324,0.7377049180327869
124,63,61,0.8289473684210527,0.5080645161290323,0.63,0.5506993006993006,0.7359813084112149
125,63,62,0.8289473684210527,0.504,0.6268656716417911,0.546875,0.7342657342657344
126,63,63,0.8289473684210527,0.5,0.6237623762376238,0.5431034482758621,0.7325581395348838
127,63,64,0.8289473684210527,0.49606299212598426,0.6206896551724138,0.5393835616438356,0.7308584686774942
128,63,65,0.8289473684210527,0.4921875,0.6176470588235294,0.5357142857142857,0.7291666666666666
129,63,66,0.8289473684210527,0.4883720930232558,0.6146341463414634,0.5320945945945945,0.7274826789838337
130,63,67,0.8289473684210527,0.4846153846153846,0.6116504854368932,0.5285234899328859,0.7258064516129032
131,63,68,0.8289473684210527,0.48091603053435117,0.6086956521739131,0.525,0.7241379310344828
132,63,69,0.8289473684210527,0.4772727272727273,0.6057692307692308,0.5215231788079471,0.7224770642201835
133,63,70,0.8289473684210527,0.47368421052631576,0.6028708133971291,0.5180921052631579,0.7208237986270022
134,63,71,0.8289473684210527,0.4701492537313433,0.6000000000000001,0.5147058823529412,0.7191780821917808
135,63,72,0.8289473684210527,0.4666666666666667,0.5971563981042654,0.5113636363636364,0.7175398633257404
136,63,73,0.8289473684210527,0.4632352941176471,0.5943396226415094,0.5080645161290324,0.715909090909091
137,63,74,0.8289473684210527,0.45985401459854014,0.5915492957746479,0.5048076923076923,0.7142857142857143
138,64,74,0.8421052631578947,0.463768115942029,0.5981308411214953,0.5095541401273885,0.7239819004524886
139,64,75,0.8421052631578947,0.460431654676259,0.5953488372093023,0.5063291139240507,0.7223476297968396
140,64,76,0.8421052631578947,0.45714285714285713,0.5925925925925926,0.5031446540880503,0.7207207207207208
141,64,77,0.8421052631578947,0.45390070921985815,0.5898617511520737,0.49999999999999994,0.7191011235955055
142,64,78,0.8421052631578947,0.4507042253521127,0.5871559633027522,0.49689440993788825,0.7174887892376681
143,64,79,0.8421052631578947,0.44755244755244755,0.5844748858447489,0.4938271604938272,0.7158836689038033
144,64,80,0.8421052631578947,0.4444444444444444,0.5818181818181818,0.49079754601226994,0.7142857142857143
145,64,81,0.8421052631578947,0.4413793103448276,0.5791855203619909,0.4878048780487805,0.7126948775055679
146,65,81,0.8552631578947368,0.4452054794520548,0.5855855855855855,0.4924242424242423,0.7222222222222222
147,65,82,0.8552631578947368,0.4421768707482993,0.5829596412556054,0.4894578313253012,0.720620842572062
148,66,82,0.868421052631579,0.44594594594594594,0.5892857142857143,0.4940119760479042,0.7300884955752213
149,66,83,0.868421052631579,0.4429530201342282,0.5866666666666667,0.4910714285714286,0.7284768211920531
150,66,84,0.868421052631579,0.44,0.5840707964601771,0.48816568047337283,0.7268722466960353
151,66,85,0.868421052631579,0.4370860927152318,0.5814977973568282,0.4852941176470589,0.7252747252747254
152,66,86,0.868421052631579,0.4342105263157895,0.5789473684210527,0.4824561403508772,0.7236842105263157
153,66,87,0.868421052631579,0.43137254901960786,0.5764192139737991,0.4796511627906977,0.7221006564551424
154,66,88,0.868421052631579,0.42857142857142855,0.5739130434782609,0.476878612716763,0.7205240174672489
155,66,89,0.868421052631579,0.4258064516129032,0.5714285714285714,0.47413793103448276,0.7189542483660132
156,67,89,0.881578947368421,0.42948717948717946,0.5775862068965517,0.4785714285714286,0.7282608695652174
157,67,90,0.881578947368421,0.4267515923566879,0.5751072961373391,0.47585227272727276,0.7266811279826465
158,68,90,0.8947368421052632,0.43037974683544306,0.5811965811965812,0.48022598870056493,0.7359307359307359
159,68,91,0.8947368421052632,0.4276729559748428,0.5787234042553192,0.4775280898876404,0.7343412526997839
160,68,92,0.8947368421052632,0.425,0.576271186440678,0.4748603351955307,0.7327586206896552
161,68,93,0.8947368421052632,0.422360248447205,0.5738396624472575,0.4722222222222222,0.7311827956989246
162,68,94,0.8947368421052632,0.41975308641975306,0.5714285714285714,0.46961325966850825,0.7296137339055794
163,69,94,0.9078947368421053,0.4233128834355828,0.5774058577405857,0.4739010989010989,0.7387580299785866
164,69,95,0.9078947368421053,0.42073170731707316,0.5750000000000001,0.47131147540983603,0.7371794871794872
165,69,96,0.9078947368421053,0.41818181818181815,0.5726141078838174,0.46875,0.7356076759061834
166,69,97,0.9078947368421053,0.41566265060240964,0.5702479338842975,0.4662162162162163,0.7340425531914894
167,69,98,0.9078947368421053,0.41317365269461076,0.5679012345679012,0.46370967741935476,0.7324840764331209
168,69,99,0.9078947368421053,0.4107142857142857,0.5655737704918034,0.4612299465240642,0.7309322033898306
169,69,100,0.9078947368421053,0.40828402366863903,0.563265306122449,0.4587765957446809,0.7293868921775899
170,69,101,0.9078947368421053,0.40588235294117647,0.5609756097560976,0.4563492063492063,0.7278481012658228
171,69,102,0.9078947368421053,0.40350877192982454,0.5587044534412956,0.45394736842105265,0.7263157894736844
172,69,103,0.9078947368421053,0.4011627906976744,0.5564516129032258,0.45157068062827227,0.7247899159663865
173,69,104,0.9078947368421053,0.3988439306358382,0.5542168674698795,0.44921875000000006,0.7232704402515724
174,69,105,0.9078947368421053,0.39655172413793105,0.5519999999999999,0.44689119170984465,0.7217573221757323
175,69,106,0.9078947368421053,0.3942857142857143,0.549800796812749,0.4445876288659794,0.720250521920668
176,69,107,0.9078947368421053,0.39204545454545453,0.5476190476190476,0.4423076923076924,0.71875
177,69,108,0.9078947368421053,0.3898305084745763,0.5454545454545455,0.4400510204081633,0.7172557172557172
178,69,109,0.9078947368421053,0.38764044943820225,0.5433070866141733,0.43781725888324874,0.7157676348547719
179,69,110,0.9078947368421053,0.3854748603351955,0.5411764705882354,0.43560606060606055,0.7142857142857142
180,69,111,0.9078947368421053,0.38333333333333336,0.5390625000000001,0.43341708542713564,0.712809917355372
181,70,111,0.9210526315789473,0.3867403314917127,0.5447470817120622,0.43750000000000006,0.7216494845360826
182,71,111,0.9342105263157895,0.3901098901098901,0.5503875968992248,0.4415422885572139,0.7304526748971193
183,72,111,0.9473684210526315,0.39344262295081966,0.555984555984556,0.4455445544554455,0.7392197125256673
184,73,111,0.9605263157894737,0.3967391304347826,0.5615384615384615,0.4495073891625616,0.7479508196721312
185,74,111,0.9736842105263158,0.4,0.5670498084291188,0.4534313725490196,0.7566462167689161
186,75,111,0.9868421052631579,0.4032258064516129,0.5725190839694656,0.4573170731707317,0.7653061224489796
187,76,111,1.0,0.40641711229946526,0.5779467680608364,0.4611650485436894,0.7739307535641547
